route_id,path_type,direction,seq,sid1,sid2,dow,hr,mins
17,main,go,29,1557,3604,Sunday,7,9
17,main,go,30,3604,3605,Sunday,8,2
17,main,go,31,3605,1558,Sunday,9,9
17,main,go,32,1558,3606,Sunday,10,10
17,main,go,33,3606,1559,Sunday,11,8
17,main,go,34,1559,3596,Sunday,12,8
17,main,go,35,3596,3607,Sunday,13,6
17,main,go,36,3607,4336,Sunday,14,5
17,main,go,37,4336,3609,Sunday,15,8
17,main,go,38,3609,1560,Sunday,16,6
17,main,go,39,1560,3610,Sunday,17,10
17,main,go,40,3610,3611,Sunday,18,6
17,main,go,41,3611,3612,Sunday,19,7
17,main,go,42,3612,3613,Sunday,20,4
17,main,go,43,3613,4329,Sunday,21,7
17,main,go,44,4329,4330,Sunday,22,8
17,main,go,45,4330,4308,Sunday,23,2
17,main,go,46,4308,3262,Monday,0,8
17,main,go,47,3262,3263,Monday,1,5
17,main,go,48,3263,3287,Monday,2,10
17,main,go,49,3287,2441,Monday,3,4
170,main,go,0,5440,2247,Monday,4,9
170,main,go,1,2247,2248,Monday,5,5
170,main,go,2,2248,2250,Monday,6,2
170,main,go,3,2250,2251,Monday,7,5
170,main,go,4,2251,2252,Monday,8,7
170,main,go,5,2252,2253,Monday,9,9
170,main,go,6,2253,2254,Monday,10,5
170,main,go,7,2254,5617,Monday,11,2
170,main,go,8,5617,2255,Monday,12,3
170,main,go,9,2255,2256,Monday,13,5
170,main,go,10,2256,1924,Monday,14,5
170,main,go,11,1924,1925,Monday,15,8
170,main,go,12,1925,1926,Monday,16,9
170,main,go,13,1926,516,Monday,17,4
170,main,go,14,516,5579,Monday,18,8
170,main,go,15,5579,1927,Monday,19,8
170,main,go,16,1927,1928,Monday,20,4
170,main,go,17,1928,5627,Monday,21,6
170,main,go,18,5627,1929,Monday,22,5
170,main,go,19,1929,1930,Monday,23,9
170,main,go,20,1930,1931,Tuesday,0,6
170,main,go,21,1931,1957,Tuesday,1,6
170,main,go,22,1957,1932,Tuesday,2,3
170,main,go,23,1932,1935,Tuesday,3,10
170,main,go,24,1935,5342,Tuesday,4,3
170,main,go,25,5342,1937,Tuesday,5,10
170,main,go,26,1937,1938,Tuesday,6,5
170,main,go,27,1938,4385,Tuesday,7,10
170,main,go,28,4385,5567,Tuesday,8,5
170,main,go,29,5567,4402,Tuesday,9,9
170,main,go,30,4402,4403,Tuesday,10,9
170,main,go,31,4403,580,Tuesday,11,7
170,main,go,32,580,5245,Tuesday,12,10
170,main,go,33,5245,5246,Tuesday,13,3
170,main,go,34,5246,5566,Tuesday,14,2
170,main,go,35,5566,2355,Tuesday,15,3
170,main,go,36,2355,581,Tuesday,16,5
170,main,go,37,581,4387,Tuesday,17,5
170,main,go,38,4387,4388,Tuesday,18,8
170,main,go,39,4388,2356,Tuesday,19,7
170,main,go,40,2356,582,Tuesday,20,6
170,main,go,41,582,2357,Tuesday,21,10
170,main,go,42,2357,2358,Tuesday,22,10
170,main,go,43,2358,5623,Tuesday,23,5
170,main,go,44,5623,2360,Wednesday,0,3
170,main,go,45,2360,583,Wednesday,1,7
170,main,go,46,583,2361,Wednesday,2,2
170,main,go,47,2361,2362,Wednesday,3,8
170,main,go,48,2362,5600,Wednesday,4,2
170,main,go,49,5600,584,Wednesday,5,2
170,main,go,50,584,2363,Wednesday,6,8
170,main,go,51,2363,5620,Wednesday,7,10
170,main,go,52,5620,2278,Wednesday,8,7
170,main,go,53,2278,2279,Wednesday,9,8
170,main,go,54,2279,2281,Wednesday,10,4
170,main,go,55,2281,2282,Wednesday,11,4
170,main,go,56,2282,2364,Wednesday,12,8
170,main,go,57,2364,2283,Wednesday,13,6
170,main,go,58,2283,4994,Wednesday,14,8
170,main,go,59,4994,2284,Wednesday,15,10
170,main,go,60,2284,2285,Wednesday,16,2
170,main,go,61,2285,5186,Wednesday,17,4
170,main,go,62,5186,2286,Wednesday,18,4
170,main,go,63,2286,2287,Wednesday,19,8
170,main,go,64,2287,2288,Wednesday,20,7
170,main,go,65,2288,2289,Wednesday,21,5
170,main,go,66,2289,2290,Wednesday,22,4
170,main,go,67,2290,4389,Wednesday,23,2
170,main,go,68,4389,2964,Thursday,0,5
170,main,go,69,2964,2965,Thursday,1,8
170,main,go,70,2965,2966,Thursday,2,7
170,main,go,71,2966,2967,Thursday,3,5
170,main,go,72,2967,2968,Thursday,4,3
170,main,go,73,2968,2969,Thursday,5,8
170,main,go,74,2969,5193,Thursday,6,7
170,main,go,75,5193,2970,Thursday,7,10
170,main,go,76,2970,2971,Thursday,8,6
170,main,go,77,2971,2972,Thursday,9,7
170,main,go,78,2972,4293,Thursday,10,3
170,main,go,79,4293,3402,Thursday,11,8
170,main,go,80,3402,1830,Thursday,12,8
170,main,go,81,1830,1831,Thursday,13,10
170,main,go,82,1831,1832,Thursday,14,8
170,main,go,83,1832,1833,Thursday,15,4
170,main,go,84,1833,1834,Thursday,16,3
170,main,go,85,1834,1835,Thursday,17,6
170,main,go,86,1835,2073,Thursday,18,4
170,main,go,87,2073,2074,Thursday,19,4
170,main,go,88,2074,2075,Thursday,20,3
170,main,go,89,2075,2076,Thursday,21,10
170,main,go,90,2076,2077,Thursday,22,3
170,main,go,91,2077,2078,Thursday,23,7
170,main,go,92,2078,2207,Friday,0,8
170,main,go,93,2207,1810,Friday,1,3
170,main,go,94,1810,2714,Friday,2,5
170,main,go,95,2714,2715,Friday,3,10
171,main,go,0,2116,2084,Friday,4,10
171,main,go,1,2084,2085,Friday,5,7
171,main,go,2,2085,2086,Friday,6,5
171,main,go,3,2086,2087,Friday,7,3
171,main,go,4,2087,4726,Friday,8,8
171,main,go,5,4726,4722,Friday,9,8
171,main,go,6,4722,4651,Friday,10,8
171,main,go,7,4651,4727,Friday,11,2
171,main,go,8,4727,1524,Friday,12,10
171,main,go,9,1524,3510,Friday,13,9
171,main,go,10,3510,1525,Friday,14,5
171,main,go,11,1525,1526,Friday,15,9
171,main,go,12,1526,1528,Friday,16,9
171,main,go,13,1528,1529,Friday,17,4
171,main,go,14,1529,1530,Friday,18,8
171,main,go,15,1530,1531,Friday,19,8
171,main,go,16,1531,3636,Friday,20,5
171,main,go,17,3636,3637,Friday,21,3
171,main,go,18,3637,3638,Friday,22,7
171,main,go,19,3638,3639,Friday,23,4
171,main,go,20,3639,5438,Saturday,0,10
171,main,go,21,5438,3640,Saturday,1,7
171,main,go,22,3640,3641,Saturday,2,3
171,main,go,23,3641,3642,Saturday,3,8
171,main,go,24,3642,3643,Saturday,4,4
171,main,go,25,3643,3644,Saturday,5,5
171,main,go,26,3644,3645,Saturday,6,5
171,main,go,27,3645,3646,Saturday,7,4
171,main,go,28,3646,3647,Saturday,8,7
171,main,go,29,3647,3648,Saturday,9,9
171,main,go,30,3648,3649,Saturday,10,7
171,main,go,31,3649,3650,Saturday,11,4
171,main,go,32,3650,3651,Saturday,12,5
171,main,go,33,3651,3652,Saturday,13,4
171,main,go,34,3652,3653,Saturday,14,2
171,main,go,35,3653,3655,Saturday,15,2
171,main,go,36,3655,3656,Saturday,16,2
171,main,go,37,3656,3657,Saturday,17,8
171,main,go,38,3657,3658,Saturday,18,6
171,main,go,39,3658,3659,Saturday,19,2
171,main,go,40,3659,3955,Saturday,20,6
171,main,go,41,3955,4715,Saturday,21,7
171,main,go,42,4715,3956,Saturday,22,2
171,main,go,43,3956,3957,Saturday,23,5
171,main,go,44,3957,3958,Sunday,0,5
171,main,go,45,3958,3959,Sunday,1,7
171,main,go,46,3959,3960,Sunday,2,8
171,main,go,47,3960,3961,Sunday,3,5
171,main,go,48,3961,3963,Sunday,4,2
171,main,go,49,3963,3962,Sunday,5,10
171,main,go,50,3962,3964,Sunday,6,8
171,main,go,51,3964,3965,Sunday,7,2
171,main,go,52,3965,603,Sunday,8,9
171,main,go,53,603,3966,Sunday,9,8
171,main,go,54,3966,3967,Sunday,10,9
171,main,go,55,3967,3968,Sunday,11,6
171,main,go,56,3968,2295,Sunday,12,6
171,main,go,57,2295,4778,Sunday,13,6
171,main,go,58,4778,2299,Sunday,14,2
171,main,go,59,2299,2365,Sunday,15,7
171,main,go,60,2365,2366,Sunday,16,5
171,main,go,61,2366,2367,Sunday,17,7
171,main,go,62,2367,2048,Sunday,18,9
171,main,go,63,2048,2047,Sunday,19,10
171,main,go,64,2047,2046,Sunday,20,3
171,main,go,65,2046,2088,Sunday,21,3
171,main,go,66,2088,2089,Sunday,22,10
171,main,go,67,2089,2090,Sunday,23,10
171,main,go,68,2090,1785,Monday,0,7
171,main,go,69,1785,1786,Monday,1,10
171,main,go,70,1786,2091,Monday,2,6
171,main,go,71,2091,1787,Monday,3,10
171,main,go,72,1787,3036,Monday,4,8
171,main,go,73,3036,3037,Monday,5,5
171,main,go,74,3037,4822,Monday,6,4
171,main,go,75,4822,3982,Monday,7,8
171,main,go,76,3982,3983,Monday,8,10
171,main,go,77,3983,4154,Monday,9,5
171,main,go,78,4154,4155,Monday,10,2
171,main,go,79,4155,3442,Monday,11,2
171,main,go,80,3442,3443,Monday,12,10
171,main,go,81,3443,3444,Monday,13,7
171,main,go,82,3444,3445,Monday,14,8
171,main,go,83,3445,2028,Monday,15,2
171,main,go,84,2028,2029,Monday,16,9
171,main,go,85,2029,2030,Monday,17,6
171,main,go,86,2030,2688,Monday,18,10
171,main,go,87,2688,2691,Monday,19,4
171,main,go,88,2691,2692,Monday,20,4
171,main,go,89,2692,2693,Monday,21,5
171,main,go,90,2693,2694,Monday,22,4
171,main,go,91,2694,2695,Monday,23,6
171,main,go,92,2695,4086,Tuesday,0,8
171,main,go,93,4086,4087,Tuesday,1,3
171,main,go,94,4087,4088,Tuesday,2,9
171,main,go,95,4088,4089,Tuesday,3,9
171,main,go,96,4089,4090,Tuesday,4,3
171,main,go,97,4090,369,Tuesday,5,3
171,main,go,98,369,5426,Tuesday,6,5
171,main,go,99,5426,4091,Tuesday,7,3
171,main,go,100,4091,4092,Tuesday,8,7
171,main,go,101,4092,4093,Tuesday,9,8
171,main,go,102,4093,4094,Tuesday,10,7
171,main,go,103,4094,4095,Tuesday,11,2
171,main,go,104,4095,4096,Tuesday,12,10
171,main,go,105,4096,4097,Tuesday,13,9
171,main,go,106,4097,4098,Tuesday,14,5
171,main,go,107,4098,4253,Tuesday,15,3
171,main,go,108,4253,2843,Tuesday,16,3
171,main,go,109,2843,2844,Tuesday,17,7
171,main,go,110,2844,2845,Tuesday,18,9
171,main,go,111,2845,2092,Tuesday,19,10
171,main,go,112,2092,4259,Tuesday,20,6
171,main,go,113,4259,5422,Tuesday,21,3
171,main,go,114,5422,5423,Tuesday,22,5
171,main,go,115,5423,5424,Tuesday,23,4
171,main,go,116,5424,2096,Wednesday,0,6
171,main,go,117,2096,2102,Wednesday,1,6
171,main,go,118,2102,2101,Wednesday,2,7
171,main,go,119,2101,2099,Wednesday,3,5
171,main,go,120,2099,2117,Wednesday,4,10
172,main,go,0,2118,2120,Wednesday,5,7
172,main,go,1,2120,2100,Wednesday,6,8
172,main,go,2,2100,2101,Wednesday,7,10
172,main,go,3,2101,2098,Wednesday,8,10
172,main,go,4,2098,2097,Wednesday,9,6
172,main,go,5,2097,2103,Wednesday,10,8
172,main,go,6,2103,2104,Wednesday,11,10
172,main,go,7,2104,2095,Wednesday,12,9
172,main,go,8,2095,2105,Wednesday,13,4
172,main,go,9,2105,2094,Wednesday,14,5
172,main,go,10,2094,782,Wednesday,15,6
172,main,go,11,782,2106,Wednesday,16,5
172,main,go,12,2106,2093,Wednesday,17,7
172,main,go,13,2093,2107,Wednesday,18,3
172,main,go,14,2107,4260,Wednesday,19,7
172,main,go,15,4260,4261,Wednesday,20,7
172,main,go,16,4261,2839,Wednesday,21,7
172,main,go,17,2839,2840,Wednesday,22,5
172,main,go,18,2840,2841,Wednesday,23,6
172,main,go,19,2841,3560,Thursday,0,4
172,main,go,20,3560,3561,Thursday,1,8
172,main,go,21,3561,3562,Thursday,2,5
172,main,go,22,3562,3563,Thursday,3,6
172,main,go,23,3563,3564,Thursday,4,9
172,main,go,24,3564,3565,Thursday,5,10
172,main,go,25,3565,3566,Thursday,6,8
172,main,go,26,3566,3567,Thursday,7,5
172,main,go,27,3567,3568,Thursday,8,8
172,main,go,28,3568,3569,Thursday,9,9
172,main,go,29,3569,3570,Thursday,10,4
172,main,go,30,3570,3571,Thursday,11,2
172,main,go,31,3571,3572,Thursday,12,6
172,main,go,32,3572,3573,Thursday,13,9
172,main,go,33,3573,3574,Thursday,14,2
172,main,go,34,3574,3576,Thursday,15,7
172,main,go,35,3576,5401,Thursday,16,8
172,main,go,36,5401,3577,Thursday,17,3
172,main,go,37,3577,382,Thursday,18,10
172,main,go,38,382,2223,Thursday,19,2
172,main,go,39,2223,2224,Thursday,20,6
172,main,go,40,2224,2225,Thursday,21,6
172,main,go,41,2225,2226,Thursday,22,8
172,main,go,42,2226,2227,Thursday,23,3
172,main,go,43,2227,2228,Friday,0,7
172,main,go,44,2228,2229,Friday,1,9
172,main,go,45,2229,2230,Friday,2,9
172,main,go,46,2230,2231,Friday,3,5
172,main,go,47,2231,2232,Friday,4,5
172,main,go,48,2232,2665,Friday,5,9
172,main,go,49,2665,2667,Friday,6,5
172,main,go,50,2667,392,Friday,7,2
172,main,go,51,392,2669,Friday,8,7
172,main,go,52,2669,4784,Friday,9,6
172,main,go,53,4784,2671,Friday,10,9
172,main,go,54,2671,2672,Friday,11,9
172,main,go,55,2672,2673,Friday,12,4
172,main,go,56,2673,2025,Friday,13,8
172,main,go,57,2025,2026,Friday,14,2
172,main,go,58,2026,2027,Friday,15,10
172,main,go,59,2027,3417,Friday,16,2
172,main,go,60,3417,4223,Friday,17,6
172,main,go,61,4223,3418,Friday,18,6
172,main,go,62,3418,3419,Friday,19,3
172,main,go,63,3419,3420,Friday,20,2
172,main,go,64,3420,4156,Friday,21,6
172,main,go,65,4156,3032,Friday,22,4
172,main,go,66,3032,3033,Friday,23,4
172,main,go,67,3033,2717,Saturday,0,3
172,main,go,68,2717,3068,Saturday,1,7
172,main,go,69,3068,3069,Saturday,2,3
172,main,go,70,3069,4817,Saturday,3,10
172,main,go,71,4817,3070,Saturday,4,10
172,main,go,72,3070,4267,Saturday,5,3
172,main,go,73,4267,4056,Saturday,6,8
172,main,go,74,4056,1584,Saturday,7,2
172,main,go,75,1584,3257,Saturday,8,8
172,main,go,76,3257,3258,Saturday,9,10
172,main,go,77,3258,3259,Saturday,10,7
172,main,go,78,3259,3260,Saturday,11,6
172,main,go,79,3260,3175,Saturday,12,8
172,main,go,80,3175,2996,Saturday,13,4
172,main,go,81,2996,3865,Saturday,14,2
172,main,go,82,3865,4608,Saturday,15,3
172,main,go,83,4608,3867,Saturday,16,7
172,main,go,84,3867,4369,Saturday,17,2
172,main,go,85,4369,3868,Saturday,18,8
172,main,go,86,3868,3493,Saturday,19,6
172,main,go,87,3493,3869,Saturday,20,4
172,main,go,88,3869,3870,Saturday,21,4
172,main,go,89,3870,3871,Saturday,22,5
172,main,go,90,3871,3679,Saturday,23,6
172,main,go,91,3679,3872,Sunday,0,10
172,main,go,92,3872,3666,Sunday,1,7
172,main,go,93,3666,3668,Sunday,2,4
172,main,go,94,3668,3669,Sunday,3,10
172,main,go,95,3669,3670,Sunday,4,4
172,main,go,96,3670,3671,Sunday,5,3
172,main,go,97,3671,4706,Sunday,6,8
172,main,go,98,4706,4707,Sunday,7,10
172,main,go,99,4707,4708,Sunday,8,5
172,main,go,100,4708,4709,Sunday,9,9
172,main,go,101,4709,4710,Sunday,10,4
172,main,go,102,4710,4711,Sunday,11,5
172,main,go,103,4711,4712,Sunday,12,10
172,main,go,104,4712,3673,Sunday,13,5
172,main,go,105,3673,4650,Sunday,14,4
172,main,go,106,4650,3873,Sunday,15,2
172,main,go,107,3873,3874,Sunday,16,7
172,main,go,108,3874,4714,Sunday,17,5
172,main,go,109,4714,4721,Sunday,18,9
172,main,go,110,4721,4367,Sunday,19,3
172,main,go,111,4367,3875,Sunday,20,9
172,main,go,112,3875,3876,Sunday,21,3
172,main,go,113,3876,4726,Sunday,22,3
172,main,go,114,4726,4722,Sunday,23,6
172,main,go,115,4722,4651,Monday,0,8
172,main,go,116,4651,2086,Monday,1,7
172,main,go,117,2086,2087,Monday,2,5
172,main,go,118,2087,2132,Monday,3,6
172,main,go,119,2132,2111,Monday,4,9
172,main,go,120,2111,2112,Monday,5,8
172,main,go,121,2112,2113,Monday,6,6
172,main,go,122,2113,2114,Monday,7,3
172,main,go,123,2114,2115,Monday,8,7
172,main,go,124,2115,2083,Monday,9,7
173,main,go,0,2116,2084,Monday,10,3
173,main,go,1,2084,2085,Monday,11,2
173,main,go,2,2085,2086,Monday,12,9
173,main,go,3,2086,2087,Monday,13,5
173,main,go,4,2087,2009,Monday,14,2
173,main,go,5,2009,808,Monday,15,2
173,main,go,6,808,4691,Monday,16,7
173,main,go,7,4691,4693,Monday,17,9
173,main,go,8,4693,4694,Monday,18,3
173,main,go,9,4694,4695,Monday,19,7
173,main,go,10,4695,4696,Monday,20,6
173,main,go,11,4696,4697,Monday,21,4
173,main,go,12,4697,4700,Monday,22,6
173,main,go,13,4700,4642,Monday,23,5
173,main,go,14,4642,4701,Tuesday,0,7
173,main,go,15,4701,4702,Tuesday,1,7
173,main,go,16,4702,4703,Tuesday,2,4
173,main,go,17,4703,4704,Tuesday,3,9
173,main,go,18,4704,4705,Tuesday,4,7
173,main,go,19,4705,3674,Tuesday,5,9
173,main,go,20,3674,3675,Tuesday,6,6
173,main,go,21,3675,3676,Tuesday,7,8
173,main,go,22,3676,3677,Tuesday,8,8
173,main,go,23,3677,3678,Tuesday,9,6
173,main,go,24,3678,4940,Tuesday,10,8
173,main,go,25,4940,3855,Tuesday,11,8
173,main,go,26,3855,3488,Tuesday,12,10
173,main,go,27,3488,3856,Tuesday,13,7
173,main,go,28,3856,3489,Tuesday,14,9
173,main,go,29,3489,3490,Tuesday,15,3
173,main,go,30,3490,2992,Tuesday,16,10
173,main,go,31,2992,2993,Tuesday,17,6
173,main,go,32,2993,2994,Tuesday,18,2
173,main,go,33,2994,2122,Tuesday,19,4
173,main,go,34,2122,2123,Tuesday,20,8
173,main,go,35,2123,2124,Tuesday,21,8
173,main,go,36,2124,2126,Tuesday,22,5
173,main,go,37,2126,3861,Tuesday,23,10
173,main,go,38,3861,3862,Wednesday,0,4
173,main,go,39,3862,3863,Wednesday,1,3
173,main,go,40,3863,4167,Wednesday,2,7
173,main,go,41,4167,4329,Wednesday,3,8
173,main,go,42,4329,4330,Wednesday,4,8
173,main,go,43,4330,4308,Wednesday,5,7
173,main,go,44,4308,3262,Wednesday,6,6
173,main,go,45,3262,3263,Wednesday,7,3
173,main,go,46,3263,3287,Wednesday,8,7
173,main,go,47,3287,4058,Wednesday,9,2
173,main,go,48,4058,4059,Wednesday,10,6
173,main,go,49,4059,4060,Wednesday,11,7
173,main,go,50,4060,4061,Wednesday,12,9
173,main,go,51,4061,4062,Wednesday,13,7
173,main,go,52,4062,3738,Wednesday,14,2
173,main,go,53,3738,3739,Wednesday,15,9
173,main,go,54,3739,3740,Wednesday,16,5
173,main,go,55,3740,4568,Wednesday,17,5
173,main,go,56,4568,4063,Wednesday,18,5
173,main,go,57,4063,4064,Wednesday,19,7
173,main,go,58,4064,4065,Wednesday,20,3
173,main,go,59,4065,4066,Wednesday,21,9
173,main,go,60,4066,4067,Wednesday,22,9
173,main,go,61,4067,4068,Wednesday,23,2
173,main,go,62,4068,4069,Thursday,0,10
173,main,go,63,4069,4070,Thursday,1,8
173,main,go,64,4070,4071,Thursday,2,10
173,main,go,65,4071,4569,Thursday,3,2
173,main,go,66,4569,4072,Thursday,4,3
173,main,go,67,4072,4073,Thursday,5,4
173,main,go,68,4073,4074,Thursday,6,8
173,main,go,69,4074,3182,Thursday,7,10
173,main,go,70,3182,4026,Thursday,8,10
173,main,go,71,4026,4075,Thursday,9,7
173,main,go,72,4075,4076,Thursday,10,2
173,main,go,73,4076,4077,Thursday,11,3
173,main,go,74,4077,4078,Thursday,12,6
173,main,go,75,4078,4079,Thursday,13,3
173,main,go,76,4079,4080,Thursday,14,9
173,main,go,77,4080,4081,Thursday,15,7
173,main,go,78,4081,4082,Thursday,16,7
173,main,go,79,4082,4083,Thursday,17,2
173,main,go,80,4083,3183,Thursday,18,3
173,main,go,81,3183,4084,Thursday,19,4
173,main,go,82,4084,4085,Thursday,20,5
173,main,go,83,4085,4086,Thursday,21,9
173,main,go,84,4086,4087,Thursday,22,9
173,main,go,85,4087,4088,Thursday,23,10
173,main,go,86,4088,4089,Friday,0,9
173,main,go,87,4089,369,Friday,1,9
173,main,go,88,369,4090,Friday,2,10
173,main,go,89,4090,4091,Friday,3,8
173,main,go,90,4091,4092,Friday,4,5
173,main,go,91,4092,4093,Friday,5,10
173,main,go,92,4093,4094,Friday,6,9
173,main,go,93,4094,4095,Friday,7,5
173,main,go,94,4095,4096,Friday,8,3
173,main,go,95,4096,4097,Friday,9,10
173,main,go,96,4097,4098,Friday,10,9
173,main,go,97,4098,4253,Friday,11,3
173,main,go,98,4253,4099,Friday,12,5
173,main,go,99,4099,4100,Friday,13,6
173,main,go,100,4100,4101,Friday,14,5
173,main,go,101,4101,4102,Friday,15,5
173,main,go,102,4102,4103,Friday,16,10
173,main,go,103,4103,3076,Friday,17,6
173,main,go,104,3076,3077,Friday,18,10
173,main,go,105,3077,3078,Friday,19,7
173,main,go,106,3078,3079,Friday,20,2
173,main,go,107,3079,373,Friday,21,6
173,main,go,108,373,3080,Friday,22,4
173,main,go,109,3080,3081,Friday,23,5
173,main,go,110,3081,3082,Saturday,0,10
173,main,go,111,3082,3083,Saturday,1,4
173,main,go,112,3083,2764,Saturday,2,8
173,main,go,113,2764,2765,Saturday,3,8
173,main,go,114,2765,3084,Saturday,4,10
173,main,go,115,3084,3085,Saturday,5,8
173,main,go,116,3085,3086,Saturday,6,8
173,main,go,117,3086,3087,Saturday,7,10
173,main,go,118,3087,3088,Saturday,8,6
173,main,go,119,3088,3089,Saturday,9,5
173,main,go,120,3089,3090,Saturday,10,10
173,main,go,121,3090,3091,Saturday,11,7
173,main,go,122,3091,3092,Saturday,12,5
173,main,go,123,3092,3093,Saturday,13,2
173,main,go,124,3093,3094,Saturday,14,5
173,main,go,125,3094,2766,Saturday,15,7
173,main,go,126,2766,2767,Saturday,16,4
173,main,go,127,2767,3095,Saturday,17,9
173,main,go,128,3095,2768,Saturday,18,2
173,main,go,129,2768,3096,Saturday,19,5
173,main,go,130,3096,3097,Saturday,20,7
173,main,go,131,3097,3098,Saturday,21,2
173,main,go,132,3098,1671,Saturday,22,6
173,main,go,133,1671,1672,Saturday,23,4
173,main,go,134,1672,2031,Sunday,0,5
174,main,go,0,4583,4582,Sunday,1,9
174,main,go,1,4582,4579,Sunday,2,5
174,main,go,2,4579,2762,Sunday,3,2
174,main,go,3,2762,3560,Sunday,4,7
174,main,go,4,3560,2763,Sunday,5,2
174,main,go,5,2763,4007,Sunday,6,5
174,main,go,6,4007,4008,Sunday,7,8
174,main,go,7,4008,4009,Sunday,8,6
174,main,go,8,4009,4010,Sunday,9,3
174,main,go,9,4010,4011,Sunday,10,6
174,main,go,10,4011,4012,Sunday,11,6
174,main,go,11,4012,5426,Sunday,12,10
174,main,go,12,5426,369,Sunday,13,7
174,main,go,13,369,4014,Sunday,14,5
174,main,go,14,4014,4015,Sunday,15,6
174,main,go,15,4015,4016,Sunday,16,7
174,main,go,16,4016,4017,Sunday,17,9
174,main,go,17,4017,4018,Sunday,18,8
174,main,go,18,4018,4019,Sunday,19,8
174,main,go,19,4019,4135,Sunday,20,3
174,main,go,20,4135,4136,Sunday,21,3
174,main,go,21,4136,4137,Sunday,22,10
174,main,go,22,4137,4138,Sunday,23,5
174,main,go,23,4138,4571,Monday,0,2
174,main,go,24,4571,370,Monday,1,7
174,main,go,25,370,2888,Monday,2,5
174,main,go,26,2888,2889,Monday,3,2
174,main,go,27,2889,2890,Monday,4,4
174,main,go,28,2890,2892,Monday,5,6
174,main,go,29,2892,2893,Monday,6,5
174,main,go,30,2893,2894,Monday,7,10
174,main,go,31,2894,2895,Monday,8,7
174,main,go,32,2895,2896,Monday,9,8
174,main,go,33,2896,2898,Monday,10,6
174,main,go,34,2898,2899,Monday,11,4
174,main,go,35,2899,2900,Monday,12,8
174,main,go,36,2900,1821,Monday,13,7
174,main,go,37,1821,1791,Monday,14,2
174,main,go,38,1791,2133,Monday,15,2
174,main,go,39,2133,2135,Monday,16,4
174,main,go,40,2135,1572,Monday,17,6
174,main,go,41,1572,3427,Monday,18,7
174,main,go,42,3427,2368,Monday,19,4
174,main,go,43,2368,2369,Monday,20,9
174,main,go,44,2369,2370,Monday,21,8
174,main,go,45,2370,4603,Monday,22,4
174,main,go,46,4603,4604,Monday,23,3
174,main,go,47,4604,4602,Tuesday,0,6
174,main,go,48,4602,4772,Tuesday,1,6
174,main,go,49,4772,2298,Tuesday,2,5
174,main,go,50,2298,709,Tuesday,3,9
174,main,go,51,709,2302,Tuesday,4,2
174,main,go,52,2302,2375,Tuesday,5,7
174,main,go,53,2375,2303,Tuesday,6,9
174,main,go,54,2303,2304,Tuesday,7,8
174,main,go,55,2304,2376,Tuesday,8,9
174,main,go,56,2376,384,Tuesday,9,8
174,main,go,57,384,2305,Tuesday,10,2
174,main,go,58,2305,2306,Tuesday,11,10
174,main,go,59,2306,2307,Tuesday,12,4
174,main,go,60,2307,5135,Tuesday,13,10
174,main,go,61,5135,2309,Tuesday,14,2
174,main,go,62,2309,2310,Tuesday,15,3
174,main,go,63,2310,4949,Tuesday,16,4
174,main,go,64,4949,2311,Tuesday,17,10
174,main,go,65,2311,2312,Tuesday,18,5
174,main,go,66,2312,2285,Tuesday,19,4
174,main,go,67,2285,2313,Tuesday,20,4
174,main,go,68,2313,2314,Tuesday,21,4
174,main,go,69,2314,2315,Tuesday,22,3
174,main,go,70,2315,2316,Tuesday,23,5
174,main,go,71,2316,2317,Wednesday,0,5
174,main,go,72,2317,5429,Wednesday,1,10
174,main,go,73,5429,2868,Wednesday,2,5
174,main,go,74,2868,2869,Wednesday,3,8
174,main,go,75,2869,2870,Wednesday,4,6
174,main,go,76,2870,2871,Wednesday,5,5
174,main,go,77,2871,2872,Wednesday,6,8
174,main,go,78,2872,2873,Wednesday,7,2
174,main,go,79,2873,2874,Wednesday,8,10
174,main,go,80,2874,2875,Wednesday,9,3
174,main,go,81,2875,2876,Wednesday,10,6
174,main,go,82,2876,2877,Wednesday,11,7
174,main,go,83,2877,2878,Wednesday,12,5
174,main,go,84,2878,2879,Wednesday,13,9
174,main,go,85,2879,2880,Wednesday,14,8
174,main,go,86,2880,3704,Wednesday,15,2
174,main,go,87,3704,3705,Wednesday,16,9
174,main,go,88,3705,3706,Wednesday,17,7
174,main,go,89,3706,3707,Wednesday,18,5
174,main,go,90,3707,3625,Wednesday,19,6
174,main,go,91,3625,4779,Wednesday,20,9
174,main,go,92,4779,3626,Wednesday,21,3
174,main,go,93,3626,3627,Wednesday,22,5
174,main,go,94,3627,2325,Wednesday,23,10
174,main,go,95,2325,2326,Thursday,0,4
174,main,go,96,2326,4780,Thursday,1,4
174,main,go,97,4780,2327,Thursday,2,7
174,main,go,98,2327,2328,Thursday,3,6
174,main,go,99,2328,2329,Thursday,4,3
174,main,go,100,2329,2330,Thursday,5,10
174,main,go,101,2330,2331,Thursday,6,3
174,main,go,102,2331,2332,Thursday,7,2
174,main,go,103,2332,2333,Thursday,8,10
174,main,go,104,2333,2334,Thursday,9,7
174,main,go,105,2334,2335,Thursday,10,10
174,main,go,106,2335,5252,Thursday,11,5
174,main,go,107,5252,5253,Thursday,12,10
174,main,go,108,5253,5254,Thursday,13,10
